time(UTC);RH
2025-10-23 04:20:00;95,9
2025-10-23 04:30:00;95,9
2025-10-23 04:40:00;95,9
2025-10-23 04:50:00;95,9
2025-10-23 05:00:00;95,9
2025-10-23 05:10:00;95,9
2025-10-23 05:20:00;95,9
2025-10-23 05:30:00;95,9
2025-10-23 05:40:00;95,9
2025-10-23 05:50:00;95,9
2025-10-23 06:00:00;95,9
2025-10-23 06:10:00;95,9
2025-10-23 06:20:00;95,9
2025-10-23 06:30:00;95,9
2025-10-23 06:40:00;95,9
2025-10-23 06:50:00;95,9
2025-10-23 07:00:00;95,9
2025-10-23 07:10:00;95,33333333333334
2025-10-23 07:20:00;94,76666666666667
2025-10-23 07:30:00;94,2
2025-10-23 07:40:00;93,63333333333334
2025-10-23 07:50:00;93,06666666666666
2025-10-23 08:00:00;92,5
2025-10-23 08:10:00;91,43333333333334
2025-10-23 08:20:00;90,36666666666666
2025-10-23 08:30:00;89,3
2025-10-23 08:40:00;88,23333333333333
2025-10-23 08:50:00;87,16666666666666
2025-10-23 09:00:00;86,1
2025-10-23 09:10:00;84,18333333333332
2025-10-23 09:20:00;82,26666666666667
2025-10-23 09:30:00;80,35
2025-10-23 09:40:00;78,43333333333332
2025-10-23 09:50:00;76,51666666666667
2025-10-23 10:00:00;74,6
2025-10-23 10:10:00;73,35833333333333
2025-10-23 10:20:00;72,11666666666666
2025-10-23 10:30:00;70,875
2025-10-23 10:40:00;69,63333333333334
2025-10-23 10:50:00;68,39166666666667
2025-10-23 11:00:00;67,15
2025-10-23 11:10:00;66,38333333333334
2025-10-23 11:20:00;65,61666666666667
2025-10-23 11:30:00;64,85
2025-10-23 11:40:00;64,08333333333333
2025-10-23 11:50:00;63,31666666666666
2025-10-23 12:00:00;62,55
2025-10-23 12:10:00;62,19166666666666
2025-10-23 12:20:00;61,83333333333333
2025-10-23 12:30:00;61,474999999999994
2025-10-23 12:40:00;61,11666666666667
2025-10-23 12:50:00;60,75833333333333
2025-10-23 13:00:00;60,4
2025-10-23 13:10:00;60,775
2025-10-23 13:20:00;61,15
2025-10-23 13:30:00;61,525
2025-10-23 13:40:00;61,9
2025-10-23 13:50:00;62,275
2025-10-23 14:00:00;62,65
2025-10-23 14:10:00;62,65
2025-10-23 14:20:00;62,65
2025-10-23 14:30:00;62,65
2025-10-23 14:40:00;62,65
2025-10-23 14:50:00;62,65
2025-10-23 15:00:00;62,65
2025-10-23 15:10:00;62,63333333333333
2025-10-23 15:20:00;62,61666666666667
2025-10-23 15:30:00;62,599999999999994
2025-10-23 15:40:00;62,58333333333333
2025-10-23 15:50:00;62,56666666666666
2025-10-23 16:00:00;62,55
2025-10-23 16:10:00;63,31666666666666
2025-10-23 16:20:00;64,08333333333333
2025-10-23 16:30:00;64,85
2025-10-23 16:40:00;65,61666666666667
2025-10-23 16:50:00;66,38333333333334
2025-10-23 17:00:00;67,15
2025-10-23 17:10:00;67,96666666666667
2025-10-23 17:20:00;68,78333333333333
2025-10-23 17:30:00;69,6
2025-10-23 17:40:00;70,41666666666667
2025-10-23 17:50:00;71,23333333333333
2025-10-23 18:00:00;72,05
2025-10-23 18:10:00;72,475
2025-10-23 18:20:00;72,89999999999999
2025-10-23 18:30:00;73,32499999999999
2025-10-23 18:40:00;73,75
2025-10-23 18:50:00;74,175
2025-10-23 19:00:00;74,6
2025-10-23 19:10:00;75,51666666666667
2025-10-23 19:20:00;76,43333333333332
2025-10-23 19:30:00;77,35
2025-10-23 19:40:00;78,26666666666667
2025-10-23 19:50:00;79,18333333333332
2025-10-23 20:00:00;80,1
2025-10-23 20:10:00;80,58333333333333
2025-10-23 20:20:00;81,06666666666666
2025-10-23 20:30:00;81,55
2025-10-23 20:40:00;82,03333333333333
2025-10-23 20:50:00;82,51666666666667
2025-10-23 21:00:00;83,0
2025-10-23 21:10:00;83,5
2025-10-23 21:20:00;84,0
2025-10-23 21:30:00;84,5
2025-10-23 21:40:00;85,0
2025-10-23 21:50:00;85,5
2025-10-23 22:00:00;86,0
2025-10-23 22:10:00;86,525
2025-10-23 22:20:00;87,05
2025-10-23 22:30:00;87,575
2025-10-23 22:40:00;88,10000000000001
2025-10-23 22:50:00;88,625
2025-10-23 23:00:00;89,15
2025-10-23 23:10:00;89,7
2025-10-23 23:20:00;90,25
2025-10-23 23:30:00;90,80000000000001
2025-10-23 23:40:00;91,35000000000001
2025-10-23 23:50:00;91,9
2025-10-24 00:00:00;92,45
2025-10-24 00:10:00;93,60833333333333
2025-10-24 00:20:00;94,76666666666667
2025-10-24 00:30:00;95,92500000000001
2025-10-24 00:40:00;97,08333333333334
2025-10-24 00:50:00;98,24166666666667
2025-10-24 01:00:00;99,4
2025-10-24 01:10:00;98,80000000000001
2025-10-24 01:20:00;98,2
2025-10-24 01:30:00;97,6
2025-10-24 01:40:00;97,0
2025-10-24 01:50:00;96,4
2025-10-24 02:00:00;95,8
2025-10-24 02:10:00;95,8
2025-10-24 02:20:00;95,8
2025-10-24 02:30:00;95,8
2025-10-24 02:40:00;95,8
2025-10-24 02:50:00;95,8
2025-10-24 03:00:00;95,8
2025-10-24 03:10:00;95,8
2025-10-24 03:20:00;95,8
2025-10-24 03:30:00;95,8
2025-10-24 03:40:00;95,8
2025-10-24 03:50:00;95,8
2025-10-24 04:00:00;95,8
2025-10-24 04:10:00;96,4
2025-10-24 04:20:00;97,0
2025-10-24 04:30:00;97,6
2025-10-24 04:40:00;98,2
2025-10-24 04:50:00;98,80000000000001
2025-10-24 05:00:00;99,4
2025-10-24 05:10:00;99,4
2025-10-24 05:20:00;99,4
2025-10-24 05:30:00;99,4
2025-10-24 05:40:00;99,4
2025-10-24 05:50:00;99,4
2025-10-24 06:00:00;99,4
2025-10-24 06:10:00;99,4
2025-10-24 06:20:00;99,4
2025-10-24 06:30:00;99,4
2025-10-24 06:40:00;99,4
2025-10-24 06:50:00;99,4
2025-10-24 07:00:00;99,4
2025-10-24 07:10:00;99,4
2025-10-24 07:20:00;99,4
2025-10-24 07:30:00;99,4
2025-10-24 07:40:00;99,4
2025-10-24 07:50:00;99,4
2025-10-24 08:00:00;99,4
2025-10-24 08:10:00;98,80833333333334
2025-10-24 08:20:00;98,21666666666667
2025-10-24 08:30:00;97,625
2025-10-24 08:40:00;97,03333333333333
2025-10-24 08:50:00;96,44166666666666
2025-10-24 09:00:00;95,85
2025-10-24 09:10:00;93,71666666666667
2025-10-24 09:20:00;91,58333333333333
2025-10-24 09:30:00;89,44999999999999
2025-10-24 09:40:00;87,31666666666666
2025-10-24 09:50:00;85,18333333333334
2025-10-24 10:00:00;83,05
2025-10-24 10:10:00;80,8
2025-10-24 10:20:00;78,55
2025-10-24 10:30:00;76,3
2025-10-24 10:40:00;74,05
2025-10-24 10:50:00;71,8
2025-10-24 11:00:00;69,55
2025-10-24 11:10:00;68,76666666666667
2025-10-24 11:20:00;67,98333333333333
2025-10-24 11:30:00;67,19999999999999
2025-10-24 11:40:00;66,41666666666666
2025-10-24 11:50:00;65,63333333333333
2025-10-24 12:00:00;64,85
2025-10-24 12:10:00;63,78333333333333
2025-10-24 12:20:00;62,71666666666666
2025-10-24 12:30:00;61,65
2025-10-24 12:40:00;60,583333333333336
2025-10-24 12:50:00;59,516666666666666
2025-10-24 13:00:00;58,45
2025-10-24 13:10:00;57,78333333333334
2025-10-24 13:20:00;57,11666666666667
2025-10-24 13:30:00;56,45
2025-10-24 13:40:00;55,78333333333334
2025-10-24 13:50:00;55,11666666666667
2025-10-24 14:00:00;54,45
2025-10-24 14:10:00;54,45
2025-10-24 14:20:00;54,45
2025-10-24 14:30:00;54,45
2025-10-24 14:40:00;54,45
2025-10-24 14:50:00;54,45
2025-10-24 15:00:00;54,45
2025-10-24 15:10:00;54,43333333333334
2025-10-24 15:20:00;54,41666666666667
2025-10-24 15:30:00;54,400000000000006
2025-10-24 15:40:00;54,38333333333333
2025-10-24 15:50:00;54,36666666666667
2025-10-24 16:00:00;54,35
2025-10-24 16:10:00;55,358333333333334
2025-10-24 16:20:00;56,36666666666667
2025-10-24 16:30:00;57,375
2025-10-24 16:40:00;58,38333333333333
2025-10-24 16:50:00;59,391666666666666
2025-10-24 17:00:00;60,4
2025-10-24 17:10:00;61,50833333333333
2025-10-24 17:20:00;62,61666666666667
2025-10-24 17:30:00;63,724999999999994
2025-10-24 17:40:00;64,83333333333333
2025-10-24 17:50:00;65,94166666666666
2025-10-24 18:00:00;67,05
2025-10-24 18:10:00;67,86666666666666
2025-10-24 18:20:00;68,68333333333334
2025-10-24 18:30:00;69,5
2025-10-24 18:40:00;70,31666666666666
2025-10-24 18:50:00;71,13333333333334
2025-10-24 19:00:00;71,95
2025-10-24 19:10:00;71,93333333333334
2025-10-24 19:20:00;71,91666666666667
2025-10-24 19:30:00;71,9
2025-10-24 19:40:00;71,88333333333333
2025-10-24 19:50:00;71,86666666666666
2025-10-24 20:00:00;71,85
2025-10-24 20:10:00;72,28333333333333
2025-10-24 20:20:00;72,71666666666667
2025-10-24 20:30:00;73,15
2025-10-24 20:40:00;73,58333333333333
2025-10-24 20:50:00;74,01666666666667
2025-10-24 21:00:00;74,45
2025-10-24 21:10:00;75,38333333333334
2025-10-24 21:20:00;76,31666666666666
2025-10-24 21:30:00;77,25
2025-10-24 21:40:00;78,18333333333334
2025-10-24 21:50:00;79,11666666666666
2025-10-24 22:00:00;80,05
2025-10-24 22:10:00;80,53333333333333
2025-10-24 22:20:00;81,01666666666667
2025-10-24 22:30:00;81,5
2025-10-24 22:40:00;81,98333333333333
2025-10-24 22:50:00;82,46666666666667
2025-10-24 23:00:00;82,95
2025-10-24 23:10:00;83,45
2025-10-24 23:20:00;83,95
2025-10-24 23:30:00;84,45
2025-10-24 23:40:00;84,95
2025-10-24 23:50:00;85,45
2025-10-25 00:00:00;85,95
2025-10-25 00:10:00;85,95
2025-10-25 00:20:00;85,95
2025-10-25 00:30:00;85,95
2025-10-25 00:40:00;85,95
2025-10-25 00:50:00;85,95
2025-10-25 01:00:00;85,95
2025-10-25 01:10:00;85,95
2025-10-25 01:20:00;85,95
2025-10-25 01:30:00;85,95
2025-10-25 01:40:00;85,95
2025-10-25 01:50:00;85,95
2025-10-25 02:00:00;85,95
2025-10-25 02:10:00;85,95
2025-10-25 02:20:00;85,95
2025-10-25 02:30:00;85,95
2025-10-25 02:40:00;85,95
2025-10-25 02:50:00;85,95
2025-10-25 03:00:00;85,95
2025-10-25 03:10:00;85,95
2025-10-25 03:20:00;85,95
2025-10-25 03:30:00;85,95
2025-10-25 03:40:00;85,95
2025-10-25 03:50:00;85,95
2025-10-25 04:00:00;85,95
2025-10-25 04:10:00;85,95
2025-10-25 04:20:00;85,95
2025-10-25 04:30:00;85,95
2025-10-25 04:40:00;85,95
2025-10-25 04:50:00;85,95
2025-10-25 05:00:00;85,95
2025-10-25 05:10:00;85,95
2025-10-25 05:20:00;85,95
2025-10-25 05:30:00;85,95
2025-10-25 05:40:00;85,95
2025-10-25 05:50:00;85,95
2025-10-25 06:00:00;85,95
2025-10-25 06:10:00;85,95833333333334
2025-10-25 06:20:00;85,96666666666667
2025-10-25 06:30:00;85,975
2025-10-25 06:40:00;85,98333333333333
2025-10-25 06:50:00;85,99166666666667
2025-10-25 07:00:00;86,0
2025-10-25 07:10:00;86,00833333333333
2025-10-25 07:20:00;86,01666666666667
2025-10-25 07:30:00;86,025
2025-10-25 07:40:00;86,03333333333333
2025-10-25 07:50:00;86,04166666666666
2025-10-25 08:00:00;86,05
2025-10-25 08:10:00;85,55833333333334
2025-10-25 08:20:00;85,06666666666666
2025-10-25 08:30:00;84,57499999999999
2025-10-25 08:40:00;84,08333333333333
2025-10-25 08:50:00;83,59166666666667
2025-10-25 09:00:00;83,1
2025-10-25 09:10:00;82,63333333333333
2025-10-25 09:20:00;82,16666666666666
2025-10-25 09:30:00;81,69999999999999
2025-10-25 09:40:00;81,23333333333333
2025-10-25 09:50:00;80,76666666666667
2025-10-25 10:00:00;80,3
2025-10-25 10:10:00;79,375
2025-10-25 10:20:00;78,45
2025-10-25 10:30:00;77,525
2025-10-25 10:40:00;76,6
2025-10-25 10:50:00;75,675
2025-10-25 11:00:00;74,75
2025-10-25 11:10:00;73,91666666666667
2025-10-25 11:20:00;73,08333333333333
2025-10-25 11:30:00;72,25
2025-10-25 11:40:00;71,41666666666667
2025-10-25 11:50:00;70,58333333333333
2025-10-25 12:00:00;69,75
2025-10-25 12:10:00;68,58333333333333
2025-10-25 12:20:00;67,41666666666667
2025-10-25 12:30:00;66,25
2025-10-25 12:40:00;65,08333333333333
2025-10-25 12:50:00;63,916666666666664
2025-10-25 13:00:00;62,75
2025-10-25 13:10:00;62,766666666666666
2025-10-25 13:20:00;62,78333333333333
2025-10-25 13:30:00;62,8
2025-10-25 13:40:00;62,81666666666667
2025-10-25 13:50:00;62,833333333333336
2025-10-25 14:00:00;62,85
2025-10-25 14:10:00;64,01666666666667
2025-10-25 14:20:00;65,18333333333334
2025-10-25 14:30:00;66,35
2025-10-25 14:40:00;67,51666666666667
2025-10-25 14:50:00;68,68333333333332
2025-10-25 15:00:00;69,85
2025-10-25 15:10:00;70,69999999999999
2025-10-25 15:20:00;71,55
2025-10-25 15:30:00;72,4
2025-10-25 15:40:00;73,25
2025-10-25 15:50:00;74,1
2025-10-25 16:00:00;74,95
2025-10-25 16:10:00;76,33333333333334
2025-10-25 16:20:00;77,71666666666667
2025-10-25 16:30:00;79,1
2025-10-25 16:40:00;80,48333333333333
2025-10-25 16:50:00;81,86666666666667
2025-10-25 17:00:00;83,25
2025-10-25 17:10:00;84,275
2025-10-25 17:20:00;85,3
2025-10-25 17:30:00;86,325
2025-10-25 17:40:00;87,35000000000001
2025-10-25 17:50:00;88,375
2025-10-25 18:00:00;89,4
2025-10-25 18:10:00;89,93333333333334
2025-10-25 18:20:00;90,46666666666667
2025-10-25 18:30:00;91,0
2025-10-25 18:40:00;91,53333333333333
2025-10-25 18:50:00;92,06666666666666
2025-10-25 19:00:00;92,6
2025-10-25 19:10:00;92,6
2025-10-25 19:20:00;92,6
2025-10-25 19:30:00;92,6
2025-10-25 19:40:00;92,6
2025-10-25 19:50:00;92,6
2025-10-25 20:00:00;92,6
2025-10-25 20:10:00;93,725
2025-10-25 20:20:00;94,85
2025-10-25 20:30:00;95,975
2025-10-25 20:40:00;97,1
2025-10-25 20:50:00;98,225
2025-10-25 21:00:00;99,35
2025-10-25 21:10:00;98,77499999999999
2025-10-25 21:20:00;98,2
2025-10-25 21:30:00;97,625
2025-10-25 21:40:00;97,05
2025-10-25 21:50:00;96,47500000000001
2025-10-25 22:00:00;95,9
2025-10-25 22:10:00;94,78333333333333
2025-10-25 22:20:00;93,66666666666667
2025-10-25 22:30:00;92,55000000000001
2025-10-25 22:40:00;91,43333333333334
2025-10-25 22:50:00;90,31666666666666
2025-10-25 23:00:00;89,2
2025-10-25 23:10:00;89,74166666666667
2025-10-25 23:20:00;90,28333333333333
2025-10-25 23:30:00;90,825
2025-10-25 23:40:00;91,36666666666667
2025-10-25 23:50:00;91,90833333333333
2025-10-26 00:00:00;92,45
2025-10-26 00:10:00;93,01666666666667
2025-10-26 00:20:00;93,58333333333333
2025-10-26 00:30:00;94,15
2025-10-26 00:40:00;94,71666666666667
2025-10-26 00:50:00;95,28333333333333
2025-10-26 01:00:00;95,85
2025-10-26 01:10:00;95,84166666666667
2025-10-26 01:20:00;95,83333333333333
2025-10-26 01:30:00;95,82499999999999
2025-10-26 01:40:00;95,81666666666666
2025-10-26 01:50:00;95,80833333333334
2025-10-26 02:00:00;95,8
2025-10-26 02:10:00;95,23333333333333
2025-10-26 02:20:00;94,66666666666667
2025-10-26 02:30:00;94,1
2025-10-26 02:40:00;93,53333333333333
2025-10-26 02:50:00;92,96666666666667
2025-10-26 03:00:00;92,4
2025-10-26 03:10:00;92,39166666666667
2025-10-26 03:20:00;92,38333333333334
2025-10-26 03:30:00;92,375
2025-10-26 03:40:00;92,36666666666666
2025-10-26 03:50:00;92,35833333333333
2025-10-26 04:00:00;92,35
2025-10-26 04:10:00;92,925
2025-10-26 04:20:00;93,5
2025-10-26 04:30:00;94,07499999999999
2025-10-26 04:40:00;94,64999999999999
2025-10-26 04:50:00;95,225
2025-10-26 05:00:00;95,8
2025-10-26 05:10:00;95,79166666666666
2025-10-26 05:20:00;95,78333333333333
2025-10-26 05:30:00;95,775
2025-10-26 05:40:00;95,76666666666667
2025-10-26 05:50:00;95,75833333333333
2025-10-26 06:00:00;95,75
2025-10-26 06:10:00;93,55
2025-10-26 06:20:00;91,35
2025-10-26 06:30:00;89,15
2025-10-26 06:40:00;86,95
2025-10-26 06:50:00;84,75
2025-10-26 07:00:00;82,55
2025-10-26 07:10:00;83,09166666666667
2025-10-26 07:20:00;83,63333333333333
2025-10-26 07:30:00;84,175
2025-10-26 07:40:00;84,71666666666667
2025-10-26 07:50:00;85,25833333333333
2025-10-26 08:00:00;85,8
2025-10-26 08:10:00;83,4
2025-10-26 08:20:00;81,0
2025-10-26 08:30:00;78,6
2025-10-26 08:40:00;76,2
2025-10-26 08:50:00;73,80000000000001
2025-10-26 09:00:00;71,4
2025-10-26 09:10:00;69,41666666666667
2025-10-26 09:20:00;67,43333333333334
2025-10-26 09:30:00;65,45
2025-10-26 09:40:00;63,46666666666667
2025-10-26 09:50:00;61,483333333333334
2025-10-26 10:00:00;59,5
2025-10-26 10:10:00;58,458333333333336
2025-10-26 10:20:00;57,416666666666664
2025-10-26 10:30:00;56,375
2025-10-26 10:40:00;55,333333333333336
2025-10-26 10:50:00;54,291666666666664
2025-10-26 11:00:00;53,25
2025-10-26 11:10:00;51,766666666666666
2025-10-26 11:20:00;50,28333333333333
2025-10-26 11:30:00;48,8
2025-10-26 11:40:00;47,31666666666667
2025-10-26 11:50:00;45,833333333333336
2025-10-26 12:00:00;44,35
2025-10-26 12:10:00;43,34166666666667
2025-10-26 12:20:00;42,333333333333336
2025-10-26 12:30:00;41,325
2025-10-26 12:40:00;40,31666666666666
2025-10-26 12:50:00;39,30833333333333
2025-10-26 13:00:00;38,3
2025-10-26 13:10:00;37,849999999999994
2025-10-26 13:20:00;37,4
2025-10-26 13:30:00;36,95
2025-10-26 13:40:00;36,5
2025-10-26 13:50:00;36,05
2025-10-26 14:00:00;35,6
2025-10-26 14:10:00;35,6
2025-10-26 14:20:00;35,6
2025-10-26 14:30:00;35,6
2025-10-26 14:40:00;35,6
2025-10-26 14:50:00;35,6
2025-10-26 15:00:00;35,6
2025-10-26 15:10:00;35,80833333333334
2025-10-26 15:20:00;36,016666666666666
2025-10-26 15:30:00;36,225
2025-10-26 15:40:00;36,43333333333334
2025-10-26 15:50:00;36,641666666666666
2025-10-26 16:00:00;36,85
2025-10-26 16:10:00;37,825
2025-10-26 16:20:00;38,800000000000004
2025-10-26 16:30:00;39,775000000000006
2025-10-26 16:40:00;40,75
2025-10-26 16:50:00;41,725
2025-10-26 17:00:00;42,7
2025-10-26 17:10:00;44,125
2025-10-26 17:20:00;45,550000000000004
2025-10-26 17:30:00;46,975
2025-10-26 17:40:00;48,4
2025-10-26 17:50:00;49,825
2025-10-26 18:00:00;51,25
2025-10-26 18:10:00;53,358333333333334
2025-10-26 18:20:00;55,46666666666667
2025-10-26 18:30:00;57,575
2025-10-26 18:40:00;59,68333333333333
2025-10-26 18:50:00;61,791666666666664
2025-10-26 19:00:00;63,9
2025-10-26 19:10:00;64,7
2025-10-26 19:20:00;65,5
2025-10-26 19:30:00;66,3
2025-10-26 19:40:00;67,1
2025-10-26 19:50:00;67,9
2025-10-26 20:00:00;68,7
2025-10-26 20:10:00;69,125
2025-10-26 20:20:00;69,55
2025-10-26 20:30:00;69,975
2025-10-26 20:40:00;70,4
2025-10-26 20:50:00;70,825
2025-10-26 21:00:00;71,25
2025-10-26 21:10:00;71,23333333333333
2025-10-26 21:20:00;71,21666666666667
2025-10-26 21:30:00;71,2
2025-10-26 21:40:00;71,18333333333334
2025-10-26 21:50:00;71,16666666666667
2025-10-26 22:00:00;71,15
2025-10-26 22:10:00;71,13333333333334
2025-10-26 22:20:00;71,11666666666667
2025-10-26 22:30:00;71,1
2025-10-26 22:40:00;71,08333333333333
2025-10-26 22:50:00;71,06666666666666
2025-10-26 23:00:00;71,05
2025-10-26 23:10:00;71,49166666666666
2025-10-26 23:20:00;71,93333333333334
2025-10-26 23:30:00;72,375
2025-10-26 23:40:00;72,81666666666666
2025-10-26 23:50:00;73,25833333333334
2025-10-27 00:00:00;73,7
2025-10-27 00:10:00;74,16666666666667
2025-10-27 00:20:00;74,63333333333334
2025-10-27 00:30:00;75,1
2025-10-27 00:40:00;75,56666666666666
2025-10-27 00:50:00;76,03333333333333
2025-10-27 01:00:00;76,5
2025-10-27 01:10:00;76,975
2025-10-27 01:20:00;77,45
2025-10-27 01:30:00;77,925
2025-10-27 01:40:00;78,39999999999999
2025-10-27 01:50:00;78,875
2025-10-27 02:00:00;79,35
2025-10-27 02:10:00;79,85
2025-10-27 02:20:00;80,35
2025-10-27 02:30:00;80,85
2025-10-27 02:40:00;81,35
2025-10-27 02:50:00;81,85
2025-10-27 03:00:00;82,35
2025-10-27 03:10:00;82,35
2025-10-27 03:20:00;82,35
2025-10-27 03:30:00;82,35
2025-10-27 03:40:00;82,35
2025-10-27 03:50:00;82,35
2025-10-27 04:00:00;82,35
2025-10-27 04:10:00;82,875
2025-10-27 04:20:00;83,39999999999999
2025-10-27 04:30:00;83,925
2025-10-27 04:40:00;84,45
2025-10-27 04:50:00;84,975
2025-10-27 05:00:00;85,5
2025-10-27 05:10:00;85,5
2025-10-27 05:20:00;85,5
2025-10-27 05:30:00;85,5
2025-10-27 05:40:00;85,5
2025-10-27 05:50:00;85,5
2025-10-27 06:00:00;85,5
2025-10-27 06:10:00;85,50833333333333
2025-10-27 06:20:00;85,51666666666667
2025-10-27 06:30:00;85,525
2025-10-27 06:40:00;85,53333333333333
2025-10-27 06:50:00;85,54166666666666
2025-10-27 07:00:00;85,55
2025-10-27 07:10:00;85,05
2025-10-27 07:20:00;84,55
2025-10-27 07:30:00;84,05
2025-10-27 07:40:00;83,55
2025-10-27 07:50:00;83,05
2025-10-27 08:00:00;82,55
2025-10-27 08:10:00;81,13333333333333
2025-10-27 08:20:00;79,71666666666667
2025-10-27 08:30:00;78,3
2025-10-27 08:40:00;76,88333333333333
2025-10-27 08:50:00;75,46666666666667
2025-10-27 09:00:00;74,05
2025-10-27 09:10:00;72,39166666666667
2025-10-27 09:20:00;70,73333333333333
2025-10-27 09:30:00;69,07499999999999
2025-10-27 09:40:00;67,41666666666666
2025-10-27 09:50:00;65,75833333333333
2025-10-27 10:00:00;64,1
2025-10-27 10:10:00;63,391666666666666
2025-10-27 10:20:00;62,68333333333333
2025-10-27 10:30:00;61,974999999999994
2025-10-27 10:40:00;61,266666666666666
2025-10-27 10:50:00;60,55833333333334
2025-10-27 11:00:00;59,85
2025-10-27 11:10:00;59,16666666666667
2025-10-27 11:20:00;58,483333333333334
2025-10-27 11:30:00;57,8
2025-10-27 11:40:00;57,11666666666667
2025-10-27 11:50:00;56,43333333333334
2025-10-27 12:00:00;55,75
2025-10-27 12:10:00;55,775
2025-10-27 12:20:00;55,8
2025-10-27 12:30:00;55,825
2025-10-27 12:40:00;55,85
2025-10-27 12:50:00;55,875
2025-10-27 13:00:00;55,9
2025-10-27 13:10:00;55,575
2025-10-27 13:20:00;55,25
2025-10-27 13:30:00;54,925
2025-10-27 13:40:00;54,6
2025-10-27 13:50:00;54,275000000000006
2025-10-27 14:00:00;53,95
2025-10-27 14:10:00;53,975
2025-10-27 14:20:00;54,0
2025-10-27 14:30:00;54,025000000000006
2025-10-27 14:40:00;54,050000000000004
2025-10-27 14:50:00;54,075
2025-10-27 15:00:00;54,1
2025-10-27 15:10:00;54,41666666666667
2025-10-27 15:20:00;54,733333333333334
2025-10-27 15:30:00;55,05
2025-10-27 15:40:00;55,36666666666667
2025-10-27 15:50:00;55,68333333333334
2025-10-27 16:00:00;56,0
2025-10-27 16:10:00;57,05
2025-10-27 16:20:00;58,1
2025-10-27 16:30:00;59,15
2025-10-27 16:40:00;60,199999999999996
2025-10-27 16:50:00;61,25
2025-10-27 17:00:00;62,3
2025-10-27 17:10:00;63,45833333333333
2025-10-27 17:20:00;64,61666666666666
2025-10-27 17:30:00;65,775
2025-10-27 17:40:00;66,93333333333334
2025-10-27 17:50:00;68,09166666666667
2025-10-27 18:00:00;69,25
2025-10-27 18:10:00;69,68333333333334
2025-10-27 18:20:00;70,11666666666666
2025-10-27 18:30:00;70,55
2025-10-27 18:40:00;70,98333333333333
2025-10-27 18:50:00;71,41666666666666
2025-10-27 19:00:00;71,85
2025-10-27 19:10:00;72,74166666666666
2025-10-27 19:20:00;73,63333333333333
2025-10-27 19:30:00;74,525
2025-10-27 19:40:00;75,41666666666667
2025-10-27 19:50:00;76,30833333333334
2025-10-27 20:00:00;77,2
2025-10-27 20:10:00;78,16666666666667
2025-10-27 20:20:00;79,13333333333334
2025-10-27 20:30:00;80,1
2025-10-27 20:40:00;81,06666666666666
2025-10-27 20:50:00;82,03333333333333
2025-10-27 21:00:00;83,0
2025-10-27 21:10:00;84,025
2025-10-27 21:20:00;85,05
2025-10-27 21:30:00;86,075
2025-10-27 21:40:00;87,10000000000001
2025-10-27 21:50:00;88,125
2025-10-27 22:00:00;89,15
2025-10-27 22:10:00;89,7
2025-10-27 22:20:00;90,25
2025-10-27 22:30:00;90,80000000000001
2025-10-27 22:40:00;91,35000000000001
2025-10-27 22:50:00;91,9
2025-10-27 23:00:00;92,45
2025-10-27 23:10:00;93,01666666666667
2025-10-27 23:20:00;93,58333333333333
2025-10-27 23:30:00;94,15
2025-10-27 23:40:00;94,71666666666667
2025-10-27 23:50:00;95,28333333333333
2025-10-28 00:00:00;95,85
2025-10-28 00:10:00;96,44166666666666
2025-10-28 00:20:00;97,03333333333333
2025-10-28 00:30:00;97,625
2025-10-28 00:40:00;98,21666666666667
2025-10-28 00:50:00;98,80833333333334
2025-10-28 01:00:00;99,4
2025-10-28 01:10:00;98,80000000000001
2025-10-28 01:20:00;98,2
2025-10-28 01:30:00;97,6
2025-10-28 01:40:00;97,0
2025-10-28 01:50:00;96,4
2025-10-28 02:00:00;95,8
2025-10-28 02:10:00;95,8
2025-10-28 02:20:00;95,8
2025-10-28 02:30:00;95,8
2025-10-28 02:40:00;95,8
2025-10-28 02:50:00;95,8
2025-10-28 03:00:00;95,8
2025-10-28 03:10:00;96,4
2025-10-28 03:20:00;97,0
2025-10-28 03:30:00;97,6
2025-10-28 03:40:00;98,2
2025-10-28 03:50:00;98,80000000000001
2025-10-28 04:00:00;99,4
2025-10-28 04:10:00;98,80000000000001
2025-10-28 04:20:00;98,2
2025-10-28 04:30:00;97,6
2025-10-28 04:40:00;97,0
2025-10-28 04:50:00;96,4
2025-10-28 05:00:00;95,8
2025-10-28 05:10:00;96,4
2025-10-28 05:20:00;97,0
2025-10-28 05:30:00;97,6
2025-10-28 05:40:00;98,2
2025-10-28 05:50:00;98,80000000000001
2025-10-28 06:00:00;99,4
2025-10-28 06:10:00;99,4
2025-10-28 06:20:00;99,4
2025-10-28 06:30:00;99,4
2025-10-28 06:40:00;99,4
2025-10-28 06:50:00;99,4
2025-10-28 07:00:00;99,4
2025-10-28 07:10:00;99,4
2025-10-28 07:20:00;99,4
2025-10-28 07:30:00;99,4
2025-10-28 07:40:00;99,4
2025-10-28 07:50:00;99,4
2025-10-28 08:00:00;99,4
2025-10-28 08:10:00;98,80833333333334
2025-10-28 08:20:00;98,21666666666667
2025-10-28 08:30:00;97,625
2025-10-28 08:40:00;97,03333333333333
2025-10-28 08:50:00;96,44166666666666
2025-10-28 09:00:00;95,85
2025-10-28 09:10:00;94,75
